INI_FILE_NAME,PROJECT_NAME,SEQ_NAME,JOB_SEQ_NAME,FINAL_JOB_NAME,TWS_JOB_NAME,TWS_BATCH_NAME, ,JOB_STREAM_TYPE
CONTRDArrWIPLoad,prod2,,CONArrWIPLoad,CONArrWIPLoad,BIR7587,CON_ARR_TRD_DLY,,
CONTRDArrXPartyExtract,RFB01,,CONTRDArrXPartyExtract,CONTRDArrXPartyExtract,BIRARR0252,CON_ARR_TRD_DLY,,
CONTRDArrXPartyLoad,prod2,,CONArrXPartyLoad,CONArrXPartyLoad,BIR7591,CON_ARR_TRD_DLY,,
CONTRDArrXPartyStandardize,prod2,,CONArrXPartyStandardize_RFB,CONArrXPartyStandardize_RFB,BIR7588,CON_ARR_TRD_DLY,,
CONTRDArrXPartyTerminate,prod2,,CONArrXPartyTerminate,CONArrXPartyTerminate,BIR7590,CON_ARR_TRD_DLY,,
CONTRDArrXPartyTrans,prod2,,CONArrXPartyTrans_RFB,CONArrXPartyTrans_RFB,BIR7589,CON_ARR_TRD_DLY,,
CONTRDSAPConsolidatedBridge_Load,FNPE,,CON_SAPConsolidatedBridge_Load,CON_SAPConsolidatedBridge_Load,CONSAPB012,CON_SAP_BRD_WD5,,
CONTRDSAPConsolidatedBridge_Standardize,FNPE,,CON_SAPConsolidatedBridge_Standardize,CON_SAPConsolidatedBridge_Standardize,CONSAPB007,CON_SAP_BRD_WD5,,
CONTSYAccXAccStatusEffDatesTrans,prod2,,CONAccXAccStatusEffDatesTrans,CONAccXAccStatusEffDatesTrans,CONARR0115,CON_ARR_TSY_DLY,,
CONTSYAccXAccStatusLoad,prod2,,CONAccXAccStatusLoad,CONAccXAccStatusLoad,CONARR0079,CON_ARR_TSY_DLY,,
CONTSYAccXAccStatusStandardize,prod2,,CONAccXAccStatusStandardize,CONAccXAccStatusStandardize,CONARR0076,CON_ARR_TSY_DLY,,
CONTSYAccXAccStatusTerminate,prod2,,CONAccXAccStatusTerminate,CONAccXAccStatusTerminate,CONARR0078,CON_ARR_TSY_DLY,,
CONTSYAccXAccStatusTrans,prod2,,CONAccXAccStatusTrans,CONAccXAccStatusTrans,CONARR0077,CON_ARR_TSY_DLY,,
CONTSYAccXSectorLoad,prod2,,CONAccXSectorLoad,CONAccXSectorLoad,CONARR0083,CON_ARR_TSY_DLY,,
CONTSYAccXSectorStandardize,prod2,,CONAccXSectorStandardize,CONAccXSectorStandardize,CONARR0080,CON_ARR_TSY_DLY,,
CONTSYAccXSectorTerminate,prod2,,CONAccXSectorTerminate,CONAccXSectorTerminate,CONARR0082,CON_ARR_TSY_DLY,,
CONTSYAccXSectorTrans,prod2,,CONAccXSectorTrans,CONAccXSectorTrans,CONARR0081,CON_ARR_TSY_DLY,,
CONTSYArrangementBeforeData,RIP_R3,,CONArrangementBeforeData,CONArrangementBeforeData,CONARRBFRTSY14,CON_BFR_DS_DLY,,
CONTSYArrangementDailyMeasures,prod2,,CONArrangementDailyMeasures,CONArrangementDailyMeasures,BIR7609,CON_ARR_TSY_DLY,,
CONTSYArrangementDailyPartyRelsStandardize,prod2,,CONArrangementDailyPartyRelsStandardize,CONArrangementDailyPartyRelsStandardize,CONARR0075,CON_ARR_TSY_DLY,,
CONTSYArrangementExtract,prod2,,CONTSYArrangementExtract,CONTSYArrangementExtract,BIR7605,CON_ARR_TSY_DLY,,
CONTSYArrangementMigrationStandardize,prod2,,CONArrangementMigrationStandardize,CONArrangementMigrationStandardize,BIR7607,CON_ARR_TSY_DLY,,
CONTSYArrangementStandardize,prod2,,CONArrangementStandardize,CONArrangementStandardize,BIR7606,CON_ARR_TSY_DLY,,
CONTSYArrangementTransandLoadSeq,prod2,CONArrangementTransandLoadSeq,CONArrangementTransandLoadSeq,CONLatestSurrKeyLoad,BIR7608,CON_ARR_TSY_DLY,,
CONTSYArrangementTransandLoadSeq,prod2,CONArrangementTransandLoadSeq,CONArrangementTransandLoadSeq,CONGetMaxSurrKey,BIR7608,CON_ARR_TSY_DLY,,
CONTSYArrangementTransandLoadSeq,prod2,CONArrangementTransandLoadSeq,CONArrangementTransandLoadSeq,CONArrangementTrans,BIR7608,CON_ARR_TSY_DLY,,
CONTSYArrangementTransandLoadSeq,prod2,CONArrangementTransandLoadSeq,CONArrangementTransandLoadSeq,CONArrangementPreLoad,BIR7608,CON_ARR_TSY_DLY,,
CONTSYArrangementTransandLoadSeq,prod2,CONArrangementTransandLoadSeq,CONArrangementTransandLoadSeq,CONArrangementLoad,BIR7608,CON_ARR_TSY_DLY,,
CONTSYArrangementWIP,SCV,,CONArrangementWIP_TSY,CONArrangementWIP_TSY,BIR7611,CON_ARR_TSY_DLY,,
CONTSYArrDailyMeasuresLoad,prod2,,CONArrDailyMeasuresLoad,CONArrDailyMeasuresLoad,BIR7610,CON_ARR_TSY_DLY,,
CONTSYArrWIPLoad,prod2,,CONArrWIPLoad,CONArrWIPLoad,BIR7612,CON_ARR_TSY_DLY,,
CONTSYArrXPartyExtract,RFB01,,CONTSYArrXPartyExtract,CONTSYArrXPartyExtract,BIRARR0250,CON_ARR_TSY_DLY,,
CONTSYArrXPartyLoad,prod2,,CONArrXPartyLoad,CONArrXPartyLoad,BIR7616,CON_ARR_TSY_DLY,,
CONTSYArrXPartyStandardize,prod2,,CONArrXPartyStandardize_RFB,CONArrXPartyStandardize_RFB,BIR7613,CON_ARR_TSY_DLY,,
CONTSYArrXPartyTerminate,prod2,,CONArrXPartyTerminate,CONArrXPartyTerminate,BIR7615,CON_ARR_TSY_DLY,,
CONTSYArrXPartyTrans,prod2,,CONArrXPartyTrans_RFB,CONArrXPartyTrans_RFB,BIR7614,CON_ARR_TSY_DLY,,
CONVNPAccountXPartyLoad,RIP_R3,,CONAccountXPartyLoad,CONAccountXPartyLoad,RIPARR0123,CON_ARR_VNP_DLY,,
CONVNPAccountXPartyTrans,RIP_R3,,CONAccountXPartyTrans,CONAccountXPartyTrans,RIPARR0122,CON_ARR_VNP_DLY,,
CONVNPAccXAccStatusDimLoad,prod2,,CONAccXAccStatusLoad,CONAccXAccStatusLoad,RIPARR0120,CON_ARR_VNP_DLY,,
CONVNPAccXAccStatusDimTrans,RIP_R3,,CONAccXAccStatusTrans_VNP,CONAccXAccStatusTrans_VNP,RIPARR0117,CON_ARR_VNP_DLY,,
CONVNPAccXAccStatusEffDatesTrans,prod2,,CONAccXAccStatusEffDatesTrans,CONAccXAccStatusEffDatesTrans,RIPARR0118,CON_ARR_VNP_DLY,,
CONVNPAccXAccStatusStandardize,RIP_R3,,CONAccXAccStatusStandardize_VNP,CONAccXAccStatusStandardize_VNP,RIPARR0116,CON_ARR_VNP_DLY,,
CONVNPAccXAccStatusTerminate,prod2,,CONAccXAccStatusTerminate,CONAccXAccStatusTerminate,RIPARR0119,CON_ARR_VNP_DLY,,
CONVNPArrangementBeforeData,RIP_R3,,CONArrangementBeforeData,CONArrangementBeforeData,CONARRBFRVNP15,CON_BFR_DS_DLY,,
CONVNPArrangementTransandLoadSeq,prod2,CONArrangementTransandLoadSeq,CONArrangementTransandLoadSeq,CONLatestSurrKeyLoad,RIPARR0114,CON_ARR_VNP_DLY,,
CONVNPArrangementTransandLoadSeq,prod2,CONArrangementTransandLoadSeq,CONArrangementTransandLoadSeq,CONGetMaxSurrKey,RIPARR0114,CON_ARR_VNP_DLY,,
CONVNPArrangementTransandLoadSeq,prod2,CONArrangementTransandLoadSeq,CONArrangementTransandLoadSeq,CONArrangementTrans,RIPARR0114,CON_ARR_VNP_DLY,,
CONVNPArrangementTransandLoadSeq,prod2,CONArrangementTransandLoadSeq,CONArrangementTransandLoadSeq,CONArrangementPreLoad,RIPARR0114,CON_ARR_VNP_DLY,,
CONVNPArrangementTransandLoadSeq,prod2,CONArrangementTransandLoadSeq,CONArrangementTransandLoadSeq,CONArrangementLoad,RIPARR0114,CON_ARR_VNP_DLY,,
CONVNPArrMonthlyLoad,RIP_R3,,CONArrMonthlyFSTLoad,CONArrMonthlyFSTLoad,BIR7599B,CON_ARR_FST_DAY,,
CONXMLApplyRatingsMultipliers,prod2,,CONXMLApplyRatingsMultipliers,CONXMLApplyRatingsMultipliers,BIR6609,CONNEXRATLKUPDLY,,
CONXMLApplyRatingsMultipliers,prod2,,CONXMLApplyRatingsMultipliers,CONXMLApplyRatingsMultipliers,BIR6610,CONNEXRATLKUPDLY,,
CONXMLLoadDIRatingMeasures,prod2,,CONXMLLoadDIRatingMeasures,CONXMLLoadDIRatingMeasures,BIR6612,CONNEXRATLKUPDLY,,
CONXMLLoadPDRatingMeasures,prod2,,CONXMLLoadPDRatingMeasures,CONXMLLoadPDRatingMeasures,BIR6611,CONNEXRATLKUPDLY,,
CONXMLManualSlotUpdateTrans,prod2,,CONXMLManualSlotUpdateTrans,CONXMLManualSlotUpdateTrans,BIR7300,CONNEXRATLKUPDLY,,
CONXMLUpdateDIRatingMeasuresSlottingEL,prod2,,CONXMLUpdateDIRatingMeasuresSlottingEL,CONXMLUpdateDIRatingMeasuresSlottingEL,BIR9004,CONNEXRATLKUPDLY,,
CONXMLUpdateManualSlotPrimaryPD,prod2,,CONXMLUpdateManualSlotPrimaryPD,CONXMLUpdateManualSlotPrimaryPD,BIR7301,CONNEXRATLKUPDLY,,
COREP_CMS_Common_Extract,CRD_IV,,COREP_CMS_Common_Extract,COREP_CMS_Common_Extract,CRP0002,COREP_WFHBOSWD2,,
COREP_CMS_Common_Extract,CRD_IV,,COREP_CMS_Common_Extract,COREP_CMS_Common_Extract,CRP0006,COREP_CORPWD9,,
COREP_CMS_CORP_Driver,CRD_IV,,COREP_CMS_CORP_Driver,COREP_CMS_CORP_Driver,CRP0005,COREP_CORPWD9,,
COREP_CMS_WFHBOS_Driver,CRD_IV,,COREP_CMS_WFHBOS_Driver,COREP_CMS_WFHBOS_Driver,CRP0001,COREP_WFHBOSWD2,,
COREP_CONTROL_TABLE_Update,CRD_IV,,COREP_CONTROL_TABLE_Update,COREP_CONTROL_TABLE_Update,CRP0019,COREP_STG_WD2,,
COREP_CONTROL_TABLE_Update,CRD_IV,,COREP_CONTROL_TABLE_Update,COREP_CONTROL_TABLE_Update,CRP0020,COREP_STG_WD9,,
COREP_HBOS_NEX_Property_Extract,CRD_IV,,COREP_HBOS_NEX_Property_Extract,COREP_HBOS_NEX_Property_Extract,CRP0003,COREP_WFHBOSWD2,,
COREP_HBOS_NEX_Security_Extract,CRD_IV,,COREP_HBOS_NEX_Security_Extract,COREP_HBOS_NEX_Security_Extract,CRP0024,COREP_WFHBOSWD2,,
COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,CRD_IV,COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,COREP_LOV_RAY_PARTITION_EXTRACT,CRP0011,COREP_STG_WD2,,
COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,CRD_IV,COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,COREP_LOV_RAY_ENTITY_Extract,CRP0011,COREP_STG_WD2,,
COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,CRD_IV,COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,COREP_LOV_RAY_PARTITION_EXTRACT,CRP0011,COREP_STG_WD9,,
COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,CRD_IV,COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,COREP_LOV_RAY_ENTITY_EXTRACT_SEQ,COREP_LOV_RAY_ENTITY_Extract,CRP0011,COREP_STG_WD9,,
COREP_LOV_RAY_ENTITY_Load,CRD_IV,,COREP_LOV_RAY_ENTITY_Load,COREP_LOV_RAY_ENTITY_Load,CRP0014,COREP_STG_WD2,,
COREP_LOV_RAY_ENTITY_Load,CRD_IV,,COREP_LOV_RAY_ENTITY_Load,COREP_LOV_RAY_ENTITY_Load,CRP0014,COREP_STG_WD9,,
COREP_LOV_RAY_ENTITY_Trans,CRD_IV,,COREP_LOV_RAY_ENTITY_Trans,COREP_LOV_RAY_ENTITY_Trans,CRP0013,COREP_STG_WD2,,
COREP_LOV_RAY_ENTITY_Trans,CRD_IV,,COREP_LOV_RAY_ENTITY_Trans,COREP_LOV_RAY_ENTITY_Trans,CRP0013,COREP_STG_WD9,,
COREP_LOV_RAY_MKT_FX_INPUT_EXTRACT_SEQ,CRD_IV,COREP_LOV_RAY_MKT_FX_INPUT_EXTRACT_SEQ,COREP_LOV_RAY_MKT_FX_INPUT_EXTRACT_SEQ,COREP_LOV_RAY_PARTITION_EXTRACT,CRP0015,COREP_STG_WD2,,
COREP_LOV_RAY_MKT_FX_INPUT_EXTRACT_SEQ,CRD_IV,COREP_LOV_RAY_MKT_FX_INPUT_EXTRACT_SEQ,COREP_LOV_RAY_MKT_FX_INPUT_EXTRACT_SEQ,COREP_LOV_RAY_MKT_FX_INPUT_Extract,CRP0015,COREP_STG_WD2,,
COREP_LOV_RAY_MKT_FX_INPUT_Load,CRD_IV,,COREP_LOV_RAY_MKT_FX_INPUT_Load,COREP_LOV_RAY_MKT_FX_INPUT_Load,CRP0018,COREP_STG_WD2,,
COREP_LOV_RAY_MKT_FX_INPUT_Trans,CRD_IV,,COREP_LOV_RAY_MKT_FX_INPUT_Trans,COREP_LOV_RAY_MKT_FX_INPUT_Trans,CRP0017,COREP_STG_WD2,,
COREP_RED2_Common_Driver,CRD_IV,,COREP_RED2_Common_Driver,COREP_RED2_Common_Driver,CRP0007,COREP_CORPWD9,,
COREP_RED2_Portfolio_Extract,CRD_IV,,COREP_RED2_Portfolio_Extract,COREP_RED2_Portfolio_Extract,CRP0010,COREP_CORPWD9,,
COREP_RED2_Property_Extract,CRD_IV,,COREP_RED2_Property_Extract,COREP_RED2_Property_Extract,CRP0025,COREP_CORPWD9,,
COREP_RED2_Property_Trans,CRD_IV,,COREP_RED2_Property_Trans,COREP_RED2_Property_Trans,CRP0008,COREP_CORPWD9,,
COREP_RED2_Property_Trans2,CRD_IV,,COREP_RED2_Property_Trans2,COREP_RED2_Property_Trans2,CRP0009,COREP_CORPWD9,,
COREP_STG_Reconciliation,CRD_IV,,COREP_STG_Reconciliation,COREP_STG_Reconciliation,CRP0012,COREP_STG_WD2,,
COREP_STG_Reconciliation,CRD_IV,,COREP_STG_Reconciliation,COREP_STG_Reconciliation,CRP0012,COREP_STG_WD9,,
COREP_STG_Reconciliation,CRD_IV,,COREP_STG_Reconciliation,COREP_STG_Reconciliation,CRP0016,COREP_STG_WD2,,
COV_ODSLoadSeq1,prod2,COV_ODSLoadSeq1,COV_ODSLoadSeq1,Nex_IAM_RiskRatingsDebtInstrument_ODS_Load,NEX0020,NEX010SC,,
COV_ODSLoadSeq1,prod2,COV_ODSLoadSeq1,COV_ODSLoadSeq1,Nex_CovInformation_ODS_Load,NEX0020,NEX010SC,,
COV_ODSLoadSeq1,prod2,COV_ODSLoadSeq1,COV_ODSLoadSeq1,Nex_CovFinsTestWaiver_ODS_Load,NEX0020,NEX010SC,,
COV_ODSLoadSeq1,prod2,COV_ODSLoadSeq1,COV_ODSLoadSeq1,Nex_CovFinsTestResult_ODS_Load,NEX0020,NEX010SC,,
COV_ODSLoadSeq1,prod2,COV_ODSLoadSeq1,COV_ODSLoadSeq1,Nex_CovFinsTest_ODS_Load,NEX0020,NEX010SC,,
COV_ODSLoadSeq1,prod2,COV_ODSLoadSeq1,COV_ODSLoadSeq1,Nex_CovFinancials_ODS_Load,NEX0020,NEX010SC,,
COV_ODSLoadSeq1,prod2,COV_ODSLoadSeq1,COV_ODSLoadSeq1,Nex_CovBreachPeriod_ODS_Load,NEX0020,NEX010SC,,
COV_ODSLoadSeq2,prod2,COV_ODSLoadSeq2,COV_ODSLoadSeq2,Nex_CovVariableTarget_ODS_Load,NEX0021,NEX010SC,,
COV_ODSLoadSeq2,prod2,COV_ODSLoadSeq2,COV_ODSLoadSeq2,Nex_CovLevelType_ODS_Load,NEX0021,NEX010SC,,
COV_ODSLoadSeq2,prod2,COV_ODSLoadSeq2,COV_ODSLoadSeq2,Nex_CovInfoTestWaiver_ODS_Load,NEX0021,NEX010SC,,
COV_ODSLoadSeq2,prod2,COV_ODSLoadSeq2,COV_ODSLoadSeq2,Nex_CovInfoTestResult_ODS_Load,NEX0021,NEX010SC,,
COV_ODSLoadSeq2,prod2,COV_ODSLoadSeq2,COV_ODSLoadSeq2,Nex_CovInfoTest_ODS_Load,NEX0021,NEX010SC,,
COV_ODSLoadSeq3,prod2,COV_ODSLoadSeq3,COV_ODSLoadSeq3,Nex_Sen_CovVariableTarget_ODS_Load,NEX0022,NEX010SC,,
COV_ODSLoadSeq3,prod2,COV_ODSLoadSeq3,COV_ODSLoadSeq3,Nex_Sen_CovInfoTestWaiver_ODS_Load,NEX0022,NEX010SC,,
COV_ODSLoadSeq3,prod2,COV_ODSLoadSeq3,COV_ODSLoadSeq3,Nex_Sen_CovInfoTestResult_ODS_Load,NEX0022,NEX010SC,,
COV_ODSLoadSeq3,prod2,COV_ODSLoadSeq3,COV_ODSLoadSeq3,Nex_Sen_CovInfoTest_ODS_Load,NEX0022,NEX010SC,,
COV_ODSLoadSeq3,prod2,COV_ODSLoadSeq3,COV_ODSLoadSeq3,Nex_Sen_CovInformation_ODS_Load,NEX0022,NEX010SC,,
COV_ODSLoadSeq3,prod2,COV_ODSLoadSeq3,COV_ODSLoadSeq3,Nex_Sen_CovFinsTestWaiver_ODS_Load,NEX0022,NEX010SC,,
COV_ODSLoadSeq3,prod2,COV_ODSLoadSeq3,COV_ODSLoadSeq3,Nex_Sen_CovFinsTestResult_ODS_Load,NEX0022,NEX010SC,,
COV_ODSLoadSeq3,prod2,COV_ODSLoadSeq3,COV_ODSLoadSeq3,Nex_Sen_CovFinsTest_ODS_Load,NEX0022,NEX010SC,,
COV_ODSLoadSeq3,prod2,COV_ODSLoadSeq3,COV_ODSLoadSeq3,Nex_Sen_CovFinancials_ODS_Load,NEX0022,NEX010SC,,
COV_ODSLoadSeq4,prod2,COV_ODSLoadSeq4,COV_ODSLoadSeq4,Nex_CovFinNonStdSubType_ODS_Load,NEX0023,NEX010SC,,
COV_ODSLoadSeq4,prod2,COV_ODSLoadSeq4,COV_ODSLoadSeq4,Nex_CovFinCategoryType_ODS_Load,NEX0023,NEX010SC,,
COV_ODSLoadSeq4,prod2,COV_ODSLoadSeq4,COV_ODSLoadSeq4,Nex_CovDenominatorType_ODS_Load,NEX0023,NEX010SC,,
COV_ODSLoadSeq4,prod2,COV_ODSLoadSeq4,COV_ODSLoadSeq4,Nex_CovDeliverDiffType_ODS_Load,NEX0023,NEX010SC,,
COV_ODSLoadSeq4,prod2,COV_ODSLoadSeq4,COV_ODSLoadSeq4,Nex_CovBreachFactorType_ODS_Load,NEX0023,NEX010SC,,
COV_ODSLoadSeq4,prod2,COV_ODSLoadSeq4,COV_ODSLoadSeq4,Nex_CovBreachActionType_ODS_Load,NEX0023,NEX010SC,,
COV_ODSLoadSeq4,prod2,COV_ODSLoadSeq4,COV_ODSLoadSeq4,Nex_CovAccReceiptTimePeriodType_ODS_Load,NEX0023,NEX010SC,,
COV_ODSLoadSeq5,prod2,COV_ODSLoadSeq5,COV_ODSLoadSeq5,Nex_CovTestingFrequencyType_ODS_Load,NEX0024,NEX010SC,,
COV_ODSLoadSeq5,prod2,COV_ODSLoadSeq5,COV_ODSLoadSeq5,Nex_CovTargetTestValueType_ODS_Load,NEX0024,NEX010SC,,
COV_ODSLoadSeq5,prod2,COV_ODSLoadSeq5,COV_ODSLoadSeq5,Nex_CovStatusType_ODS_Load,NEX0024,NEX010SC,,
COV_ODSLoadSeq5,prod2,COV_ODSLoadSeq5,COV_ODSLoadSeq5,Nex_CovNumeratorType_ODS_Load,NEX0024,NEX010SC,,
COV_ODSLoadSeq5,prod2,COV_ODSLoadSeq5,COV_ODSLoadSeq5,Nex_CovInfoStdType_ODS_Load,NEX0024,NEX010SC,,
COV_ODSLoadSeq5,prod2,COV_ODSLoadSeq5,COV_ODSLoadSeq5,Nex_CovFinsStdType_ODS_Load,NEX0024,NEX010SC,,
COV_ODSLoadSeq5,prod2,COV_ODSLoadSeq5,COV_ODSLoadSeq5,Nex_CovFinNonStdType_ODS_Load,NEX0024,NEX010SC,,
COV_StagingExtractSeq1,prod2,COV_StagingExtractSeq1,COV_StagingExtractSeq1,Stg_Cov_CountValidation,NEX0001,NEX010SC_STG,,
COV_StagingExtractSeq1,prod2,COV_StagingExtractSeq1,COV_StagingExtractSeq1,Nex_CovFinNonStdSubType_Extract,NEX0001,NEX010SC_STG,,
COV_StagingExtractSeq1,prod2,COV_StagingExtractSeq1,COV_StagingExtractSeq1,Nex_CovFinCategoryType_Extract,NEX0001,NEX010SC_STG,,
COV_StagingExtractSeq1,prod2,COV_StagingExtractSeq1,COV_StagingExtractSeq1,Nex_CovDeliverDiffType_Extract,NEX0001,NEX010SC_STG,,
COV_StagingExtractSeq1,prod2,COV_StagingExtractSeq1,COV_StagingExtractSeq1,NEX_Cov_CommonFiles,NEX0001,NEX010SC_STG,,
COV_StagingExtractSeq1,prod2,COV_StagingExtractSeq1,COV_StagingExtractSeq1,Nex_CovBreachPeriod_Extract,NEX0001,NEX010SC_STG,,
COV_StagingExtractSeq1,prod2,COV_StagingExtractSeq1,COV_StagingExtractSeq1,Nex_CovBreachFactorType_Extract,NEX0001,NEX010SC_STG,,
COV_StagingExtractSeq1,prod2,COV_StagingExtractSeq1,COV_StagingExtractSeq1,Nex_CovBreachActionType_Extract,NEX0001,NEX010SC_STG,,
COV_StagingExtractSeq1,prod2,COV_StagingExtractSeq1,COV_StagingExtractSeq1,Nex_CovAccReceiptTimePeriodType_Extract,NEX0001,NEX010SC_STG,,
COV_StagingExtractSeq2,prod2,COV_StagingExtractSeq2,COV_StagingExtractSeq2,Stg_Cov_CountValidation,NEX0002,NEX010SC_STG,,
COV_StagingExtractSeq2,prod2,COV_StagingExtractSeq2,COV_StagingExtractSeq2,Nex_CovFinsTestWaiver_Extract,NEX0002,NEX010SC_STG,,
COV_StagingExtractSeq2,prod2,COV_StagingExtractSeq2,COV_StagingExtractSeq2,Nex_CovFinsTestResult_Extract,NEX0002,NEX010SC_STG,,
COV_StagingExtractSeq2,prod2,COV_StagingExtractSeq2,COV_StagingExtractSeq2,Nex_CovFinsTest_Extract,NEX0002,NEX010SC_STG,,
COV_StagingExtractSeq2,prod2,COV_StagingExtractSeq2,COV_StagingExtractSeq2,Nex_CovFinsStdType_Extract,NEX0002,NEX010SC_STG,,
COV_StagingExtractSeq2,prod2,COV_StagingExtractSeq2,COV_StagingExtractSeq2,Nex_CovFinNonStdType_Extract1,NEX0002,NEX010SC_STG,,
COV_StagingExtractSeq2,prod2,COV_StagingExtractSeq2,COV_StagingExtractSeq2,Nex_CovFinancials_Extract,NEX0002,NEX010SC_STG,,
COV_StagingExtractSeq2,prod2,COV_StagingExtractSeq2,COV_StagingExtractSeq2,Nex_CovDenominatorType_Extract,NEX0002,NEX010SC_STG,,
COV_StagingExtractSeq3,prod2,COV_StagingExtractSeq3,COV_StagingExtractSeq3,Stg_Cov_CountValidation,NEX0003,NEX010SC_STG,,
COV_StagingExtractSeq3,prod2,COV_StagingExtractSeq3,COV_StagingExtractSeq3,Nex_CovNumeratorType_Extract,NEX0003,NEX010SC_STG,,
COV_StagingExtractSeq3,prod2,COV_StagingExtractSeq3,COV_StagingExtractSeq3,Nex_CovLevelType_Extract,NEX0003,NEX010SC_STG,,
COV_StagingExtractSeq3,prod2,COV_StagingExtractSeq3,COV_StagingExtractSeq3,Nex_CovInfoTestWaiver_Extract,NEX0003,NEX010SC_STG,,
COV_StagingExtractSeq3,prod2,COV_StagingExtractSeq3,COV_StagingExtractSeq3,Nex_CovInfoTestResult_Extract,NEX0003,NEX010SC_STG,,
COV_StagingExtractSeq3,prod2,COV_StagingExtractSeq3,COV_StagingExtractSeq3,Nex_CovInfoTest_Extract,NEX0003,NEX010SC_STG,,
COV_StagingExtractSeq3,prod2,COV_StagingExtractSeq3,COV_StagingExtractSeq3,Nex_CovInfoStdType_Extract,NEX0003,NEX010SC_STG,,
COV_StagingExtractSeq3,prod2,COV_StagingExtractSeq3,COV_StagingExtractSeq3,Nex_CovInformation_Extract,NEX0003,NEX010SC_STG,,
COV_StagingExtractSeq4,prod2,COV_StagingExtractSeq4,COV_StagingExtractSeq4,Stg_Cov_CountValidation,NEX0004,NEX010SC_STG,,
COV_StagingExtractSeq4,prod2,COV_StagingExtractSeq4,COV_StagingExtractSeq4,Nex_Sen_CovFinsTest_Extract,NEX0004,NEX010SC_STG,,
COV_StagingExtractSeq4,prod2,COV_StagingExtractSeq4,COV_StagingExtractSeq4,Nex_Sen_CovFinancials_Extract,NEX0004,NEX010SC_STG,,
COV_StagingExtractSeq4,prod2,COV_StagingExtractSeq4,COV_StagingExtractSeq4,Nex_IAM_RiskRatingsDebtInstrument_Extract,NEX0004,NEX010SC_STG,,
COV_StagingExtractSeq4,prod2,COV_StagingExtractSeq4,COV_StagingExtractSeq4,Nex_CovVariableTarget_Extract,NEX0004,NEX010SC_STG,,
COV_StagingExtractSeq4,prod2,COV_StagingExtractSeq4,COV_StagingExtractSeq4,Nex_CovTestingFrequencyType_Extract,NEX0004,NEX010SC_STG,,
COV_StagingExtractSeq4,prod2,COV_StagingExtractSeq4,COV_StagingExtractSeq4,Nex_CovTargetTestValueType_Extract,NEX0004,NEX010SC_STG,,
COV_StagingExtractSeq4,prod2,COV_StagingExtractSeq4,COV_StagingExtractSeq4,Nex_CovStatusType_Extract,NEX0004,NEX010SC_STG,,
COV_StagingExtractSeq5,prod2,COV_StagingExtractSeq5,COV_StagingExtractSeq5,Stg_Cov_CountValidation,NEX0005,NEX010SC_STG,,
COV_StagingExtractSeq5,prod2,COV_StagingExtractSeq5,COV_StagingExtractSeq5,Nex_Sen_CovVariableTarget_Extract,NEX0005,NEX010SC_STG,,
COV_StagingExtractSeq5,prod2,COV_StagingExtractSeq5,COV_StagingExtractSeq5,Nex_Sen_CovInfoTestWaiver_Extract,NEX0005,NEX010SC_STG,,
COV_StagingExtractSeq5,prod2,COV_StagingExtractSeq5,COV_StagingExtractSeq5,Nex_Sen_CovInfoTestResult_Extract,NEX0005,NEX010SC_STG,,
COV_StagingExtractSeq5,prod2,COV_StagingExtractSeq5,COV_StagingExtractSeq5,Nex_Sen_CovInfoTest_Extract,NEX0005,NEX010SC_STG,,
COV_StagingExtractSeq5,prod2,COV_StagingExtractSeq5,COV_StagingExtractSeq5,Nex_Sen_CovInformation_Extract,NEX0005,NEX010SC_STG,,
COV_StagingExtractSeq5,prod2,COV_StagingExtractSeq5,COV_StagingExtractSeq5,Nex_Sen_CovFinsTestWaiver_Extract,NEX0005,NEX010SC_STG,,
COV_StagingExtractSeq5,prod2,COV_StagingExtractSeq5,COV_StagingExtractSeq5,Nex_Sen_CovFinsTestResult_Extract,NEX0005,NEX010SC_STG,,
COV_StagingLoadSeq1,prod2,COV_StagingLoadSeq1,COV_StagingLoadSeq1,Nex_CovFinNonStdSubType_Load,NEX0011,NEX010SC_STG,,
COV_StagingLoadSeq1,prod2,COV_StagingLoadSeq1,COV_StagingLoadSeq1,Nex_CovFinCategoryType_Load,NEX0011,NEX010SC_STG,,
COV_StagingLoadSeq1,prod2,COV_StagingLoadSeq1,COV_StagingLoadSeq1,Nex_CovDeliverDiffType_Load,NEX0011,NEX010SC_STG,,
COV_StagingLoadSeq1,prod2,COV_StagingLoadSeq1,COV_StagingLoadSeq1,Nex_CovBreachPeriod_Load,NEX0011,NEX010SC_STG,,
